18042	-354	2352
18038	-354	2350
18056	-352	2349
18025	-369	2358
18043	-358	2340
18056	-356	2335
18039	-363	2338
18039	-364	2363
18046	-355	2354
18033	-357	2352
18045	-361	2351
18046	-351	2328
21651	-3320	2510
13734	32	3261
14966	-127	5982
18063	-430	2366
18116	-428	2319
18123	-428	2292
18121	-415	2309
18140	-418	2311
18016	-302	2335
18071	-430	2318
18112	-424	2341
18064	-262	2418
18058	-307	2339
18024	-324	2336
18037	-279	2471
18081	-288	2361
18015	-319	2351
18061	-312	2325
18046	-323	2314
18042	-255	2482
18066	-269	2457
18086	-294	2369
18045	-307	2340
18055	-309	2393
18059	-301	2391
18062	-306	2389
18074	-301	2329
18039	-319	2368
18054	-321	2360
18019	-290	2359
18059	-245	2479
17956	-241	2518
18051	-329	2370
18034	-238	2503
18062	-324	2347
18025	-338	2368
18006	-337	2386
18102	-245	2335
18066	-344	2343
18040	-340	2358
18063	-324	2349
18068	-324	2335
15375	-3530	3624
18050	-338	2373
18030	-345	2377
17992	-338	2374
18093	-336	2256
18021	-339	2367
18050	-330	2357
18062	-335	2376
18066	-334	2338
18034	-380	2301
18047	-345	2370
18024	-345	2346
18060	-341	2351
18059	-345	2356
18063	-338	2366
18058	-331	2309
18043	-343	2380
18076	-330	2323
18052	-344	2348
17944	-250	2542
18203	-273	2333
18109	-364	2366
18159	-330	2420
18159	-357	2350
18130	-352	2311
18184	-316	2322
18039	-212	2653
18225	-243	2395
17740	-381	2361
18162	-373	2247
18235	-306	2384
22128	-2582	2498
20547	-1634	1789
20540	-1643	1772
20602	-1708	1735
22677	-3289	3145
20683	-1902	1996
20646	-1911	2022
20675	-1881	1995
20673	-1848	2013
20673	-1853	2020
20661	-1889	2035
20481	-1842	1747
20654	-1886	2033
20637	-1899	1960
20655	-1882	2031
20646	-1887	1946
20762	-1845	2058
20716	-1877	2050
20658	-1879	2029
20713	-1877	2053
20658	-1880	2036
20661	-1877	2036
20654	-1880	2026
20697	-1852	2136
14454	-3102	3946
14469	-2362	4441
17423	-6033	1733
17999	-5945	3835
20820	-1984	2146
20271	-2055	2019
22251	-2245	2560
20971	-1722	2080
20295	-1711	2108
18139	-373	2349
18033	-433	2368
18071	-544	2518
18027	-486	2412
18219	-272	2468
20857	-1928	2087
21303	-2180	2137
21278	-2214	2153
21301	-2195	2150
21293	-2180	2150
20939	-2020	2657
21290	-2194	2146
21280	-2207	2149
21295	-2175	2153
20947	-2015	2648
21285	-2209	2146
21287	-2197	2144
21284	-2206	2148
21284	-2214	2152
21277	-2215	2140
21267	-2244	2145
18057	-639	2559
20864	-1959	2045
18026	-638	2580
22029	-1558	2984
18109	-624	2381
20817	-1979	2091
20795	-1983	2080
20818	-1984	2078
20831	-1997	2017
20795	-1976	2073
20805	-1985	2063
20810	-1980	2097
20824	-1974	2071
20816	-1978	2088
20791	-1976	2082
18032	-662	2401
18039	-637	2579
18036	-629	2581
20646	-2207	2072
20662	-2182	2069
20653	-2182	2096
20685	-2249	2009
20659	-2187	2063
20661	-2172	2097
20646	-2186	2170
20652	-2174	2083
20645	-2177	2095
20574	-2082	2264
20618	-2166	2126
20650	-2186	2057
20652	-2188	2057
20673	-2210	2022
20665	-2201	2036
20648	-2184	2071
20652	-2196	2052
20702	-2216	2011
21363	-2152	1698
20858	-1609	2688
21359	-2127	1686
21002	-1524	2565
20959	-2625	1892
21383	-2212	1699
21108	-1383	2408
20992	-2049	2082
21046	-1897	2012
21415	-2963	2799
21359	-2955	2958
20511	-1605	1851
20316	-1682	2187
20294	-1682	2151
20286	-1683	2136
20330	-1644	2114
20305	-1689	2145
18019	-637	2596
20365	-1713	2187
20323	-1692	2159
18051	-629	2572
20454	-1961	2003
20443	-1951	2049
20426	-2000	2025
20440	-1949	2046
20440	-1949	2049
20420	-1948	2027
20432	-1945	2042
20423	-1968	2017
20423	-1948	2050
20430	-1936	2068
20432	-1936	2096
20436	-1939	2060
20451	-1951	2064
20438	-1947	2018
20283	-2017	2023
20275	-2025	2021
20296	-2025	2039
20260	-2028	1996
18070	-443	2299
18078	-445	2382
18093	-436	2410
18098	-420	2356
18075	-462	2474
18091	-434	2351
18102	-409	2387
18076	-434	2317
18085	-422	2355
18105	-422	2304
18090	-419	2353
18087	-423	2358
20215	-1610	2225
20247	-1658	2158
20149	-1640	2073
20232	-1612	2181
20101	-1629	2080
20234	-1644	2167
20790	-1995	2046
20827	-1962	2031
20799	-2077	2332
20753	-1890	2224
20765	-2094	2084
20747	-1928	2221
20848	-2160	2284
20832	-2027	2020
20843	-2101	2046
15034	-3387	4802
18100	-361	2398
18123	-329	2420
18151	-345	2419
17990	-291	2581
22220	-2101	2508
22211	-2090	2511
22212	-2103	2552
20673	-1770	2117
20658	-1803	2140
22152	-2046	2448
20731	-1901	1946
22209	-2106	2508
22192	-2124	2459
20731	-1807	2051
20663	-1784	2136
20662	-1775	2138
18094	-258	2397
18065	-347	2334
18122	-264	2408
18062	-343	2333
18056	-360	2299
20700	-1811	2062
18062	-335	2324
18132	-265	2403
18076	-348	2333
18048	-360	2296
20761	-1810	2021
18118	-283	2428
18170	-370	2250
18213	-308	2349
18113	-478	2379
18154	-313	2300
18258	-321	2359
20681	-1800	2140
18278	-285	2384
18190	-313	2351
18218	-353	2310
18206	-337	2340
18203	-347	2353
18146	-415	2271
18181	-353	2320
18197	-345	2295
18220	-332	2240
18225	-307	2290
18225	-301	2291
18194	-352	2302
18206	-342	2294
18185	-397	2260
18166	-367	2373
18218	-334	2362
18187	-359	2316
18188	-350	2288
18202	-345	2348
18180	-376	2300
18188	-391	2275
18216	-340	2300
18194	-320	2332
18195	-393	2247
18209	-361	2264
18206	-354	2314
18194	-387	2253
20903	-2110	2077
18254	-309	2345
18193	-385	2268
18216	-346	2303
18189	-369	2327
18195	-378	2315
18221	-344	2296
18187	-395	2283
18186	-367	2308
18192	-389	2262
18209	-360	2269
18165	-410	2218
18207	-382	2247
18195	-381	2280
18188	-384	2298
18141	-277	2356
18111	-280	2297
18113	-250	2346
18205	-246	2404
18152	-285	2369
18096	-259	2342
18150	-284	2339
18182	-277	2362
18168	-262	2378
18174	-280	2380
18125	-358	2216
17952	-260	2323
18217	-197	2289
18095	-315	2352
18082	-330	2365
18107	-341	2239
18095	-286	2304
18101	-339	2239
18319	-261	2535
18098	-333	2249
18171	-252	2406
18357	-300	2445
18358	-305	2434
20576	-1933	1998
20590	-1926	2022
20613	-1916	1968
20561	-1927	2014
20673	-1879	1926
20614	-1925	1964
20495	-1939	2062
20573	-1936	1991
20600	-1902	1962
20560	-1929	2020
20599	-1916	1965
20609	-1914	2024
20608	-1944	1947
20679	-1875	1871
20586	-1946	2000
20590	-1918	2010
20508	-1956	1979
20575	-1917	2028
20654	-1963	1919
20470	-1888	2316
20583	-1882	2067
20663	-1928	1934
20533	-1951	2056
20579	-1908	2063
20613	-1918	1948
20707	-1820	1922
20618	-1914	2016
20621	-1878	1965
20689	-1949	1862
20610	-1940	2009
20620	-1864	2047
20610	-1911	2041
20573	-1841	2066
20612	-1918	2032
20759	-1816	1933
20610	-1922	1947
20622	-1911	2022
20605	-1904	1956
20632	-1943	1959
20629	-1923	1985
20611	-1916	2038
20703	-1941	1836
18042	-388	2308
20563	-1669	1965
20559	-1678	1971
20540	-1649	2019
20540	-1643	2028
20574	-1664	2021
20575	-1658	2012
20557	-1668	2004
20557	-1672	2012
20557	-1668	2003
20559	-1673	2011
20559	-1672	2007
20558	-1670	2003
20559	-1675	2012
20558	-1671	2004
20561	-1671	2007
20557	-1671	2005
20572	-1681	2033
20561	-1668	2004
20566	-1678	2041
20563	-1674	2008
20563	-1676	2006
20567	-1683	2011
20561	-1683	2011
20563	-1684	2036
20564	-1688	1912
20552	-1678	1941
20561	-1681	2048
20567	-1693	2053
20639	-1927	2098
20064	-1937	1968
20170	-1960	2011
20173	-1976	1996
20173	-1968	1992
20192	-1971	2018
21391	-1405	1965
20205	-1971	2038
20192	-1982	2031
20164	-1888	2382
20063	-1937	2071
20596	-1944	1934
20549	-1911	2015
20574	-1997	2019
20538	-1738	1986
20563	-1921	2012
20579	-1973	1998
20583	-1821	2026
20556	-1920	2012
20581	-1758	2050
20580	-1704	2068
20593	-1788	2055
16193	-1275	8037
18477	-2296	8743
20662	-2710	2172
20850	-2694	2026
21436	-1809	1804
21315	-1483	2146
21307	-1445	2159
21312	-1456	2160
21369	-2109	1713
21403	-2065	1722
21311	-1452	2160
20677	-2675	2240
21522	-1759	1953
21438	-1798	1810
21405	-2046	1726
21160	-2500	1768
21320	-1460	2141
21397	-2094	1720
18054	-360	2269
18046	-296	2409
18060	-388	2317
19990	3832	2078
17000	4017	-33
20301	-1671	2208
20559	-1690	2012
21298	-2177	2142
21348	-2253	2132
21291	-2196	2143
20911	-2097	2640
21366	-2235	2124
21362	-2207	2142
21276	-2227	2146
21005	-1906	2622
20909	-2123	2639
18164	-879	2563
18043	-638	2572
22202	-1685	2484
20737	-2195	1953
18076	-439	2362
18096	-434	2422
18090	-438	2293
18059	-451	2288
17967	-442	2230
18085	-431	2303
20502	-1966	1890
20581	-1861	1965
20623	-1788	2316
20615	-1818	2052
20633	-1760	2273
20590	-1931	2002
20624	-1784	2315
20605	-1875	1989
20198	-1576	2244
20228	-1716	2030
20435	-1624	1750
20221	-1627	2205
20246	-1656	2161
20245	-1647	2177
16938	88	2556
20610	-1928	2053
20626	-1959	2032
22219	-2064	2500
22076	-1829	2417
22188	-2061	2486
22240	-2100	2529
22198	-2055	2496
22206	-2076	2494
22208	-2051	2495
22200	-2054	2499
22087	-2264	2164
22235	-2102	2530
22184	-2049	2500
20310	-1715	2187
22191	-2057	2493
22182	-2051	2496
22209	-2067	2562
20302	-1680	2172
22206	-2078	2490
22185	-2079	2484
22190	-2087	2487
22162	-2130	2361
22248	-2069	2468
20189	-1757	2139
20408	-2020	2069
20418	-1957	2067
20468	-1885	2247
20411	-1972	2072
20408	-1873	2208
20411	-2048	2000
20433	-1848	2318
20465	-1795	2380
20433	-1940	2048
20434	-1938	2050
20412	-1958	2056
20419	-1948	2046
18055	-378	2328
18068	-339	2404
18080	-295	2525
18088	-332	2399
18090	-348	2363
18056	-369	2346
18059	-370	2342
18061	-371	2340
20429	-1961	2039
18043	-374	2361
18067	-374	2349
18143	-300	2456
20698	-1995	1956
18137	-299	2449
20668	-1901	2020
20619	-1884	2041
20666	-1900	2029
18062	-372	2334
20637	-1873	1956
18069	-374	2337
20673	-1902	2016
20635	-1846	2002
18083	-355	2383
20670	-1900	2016
20638	-1862	2038
18116	-345	2381
20652	-1911	2016
20694	-1879	1954
18085	-382	2307
20604	-1901	2051
20703	-1893	1956
18094	-385	2335
20672	-1914	2005
18066	-381	2338
18087	-365	2376
18071	-388	2345
18076	-388	2337
18070	-385	2348
18072	-379	2337
18126	-338	2469
18082	-374	2417
18074	-414	2484
20338	-2214	2026
20984	-2590	1807
21360	-2070	1692
20219	-1900	2366
20564	-1683	2016
20571	-1687	2026
20564	-1696	2024
20565	-1695	2025
20563	-1697	2021
20809	-1930	2071
20374	-2145	2071
20379	-2129	2072
20387	-2124	2081
20348	-2106	2169
20360	-2120	2039
20500	-1894	2181
20679	-1778	1953
20711	-1797	1943
20568	-1793	2106
20752	-1738	1954
20570	-1832	2141
20636	-1803	2101
20716	-1747	1979
20672	-2001	1886
20704	-1832	1914
20721	-1825	1911
20761	-1762	1943
20487	-1920	2149
18168	-305	2272
18157	-322	2352
18170	-310	2281
18164	-326	2335
18133	-371	2304
18211	-244	2285
18205	-275	2364
18145	-354	2272
18180	-250	2235
18137	-364	2272
18147	-355	2258
18112	-455	2273
18169	-313	2327
18130	-398	2294
18132	-417	2311
18142	-362	2242
18147	-365	2291
18110	-447	2295
18128	-448	2339
18216	-265	2347
18184	-313	2350
18149	-359	2319
18148	-365	2343
18159	-328	2338
18182	-316	2337
18173	-338	2295
18189	-299	2262
18140	-352	2315
18176	-320	2281
18191	-304	2249
18152	-350	2265
18180	-329	2310
18196	-315	2371
18184	-319	2339
17931	-294	2612
18187	-334	2271
17859	-492	2327
18183	-329	2312
18190	-324	2261
18177	-331	2293
18209	-298	2342
18269	-271	2351
18197	-326	2353
18168	-359	2264
18183	-346	2262
18170	-370	2292
20818	-1993	2049
20792	-2010	2053
20820	-2002	2048
20828	-2003	2009
18170	-358	2319
20773	-2029	2062
20789	-1975	2082
20852	-1985	2049
20801	-1972	2076
20841	-1997	2012
18176	-400	2220
20832	-1996	2019
20800	-1988	2065
20829	-2002	2022
18148	-397	2256
18219	-319	2405
18180	-359	2276
18217	-310	2356
18200	-327	2319
18218	-305	2372
21965	-1649	2771
22052	-1798	2657
21286	-2931	2777
18155	-344	2269
20654	-1893	2034
19819	1089	2850
19850	1192	3370
20303	-1725	2065
18229	-288	2350
20536	-1602	1874
20436	-2035	2104
21286	-2205	2137
21296	-2210	2132
20979	-2084	2629
21266	-2209	2113
21278	-2213	2203
21282	-2195	2138
21285	-2185	2145
21295	-2182	2147
21269	-2233	2166
21286	-2188	2158
21288	-2196	2154
21282	-2205	2134
21277	-2205	2150
20942	-2083	2641
21016	-2028	2625
21291	-2182	2209
21283	-2204	2166
21287	-2206	2151
21282	-2207	2143
21270	-2228	2185
20993	-2077	2623
21266	-2243	2148
21292	-2179	2215
21292	-2170	2212
21291	-2199	2138
21274	-2237	2136
21286	-2212	2143
20904	-2114	2631
21282	-2229	2134
21360	-2228	2149
21346	-2218	2167
18303	-2348	2803
18053	-314	2364
18057	-308	2345
18035	-335	2326
18084	-282	2435
18028	-341	2309
18036	-339	2386
18075	-398	2317
18070	-395	2329
18131	-316	2414
18066	-394	2300
18148	-299	2455
18065	-441	2312
18065	-401	2325
19474	-808	2601
18096	-373	2436
18109	-363	2463
18130	-280	2448
22214	-2069	2501
22186	-2045	2497
22209	-2103	2486
22182	-2065	2420
22207	-2064	2501
22175	-2040	2488
22201	-2093	2472
22053	-1832	2450
22186	-2056	2522
22168	-2032	2482
22189	-2061	2484
22190	-2080	2489
22193	-2058	2493
22196	-2064	2483
22191	-2073	2494
22210	-2090	2524
18121	-371	2230
18162	-322	2309
18029	-311	2374
18030	-309	2354
18020	-314	2346
18037	-259	2296
21334	-2945	2807
17902	-244	2479
18030	-251	2286
18011	-305	2340
18001	-332	2289
21392	-2942	2486
18084	-236	2257
17995	-302	2340
18039	-324	2366
17935	-284	2496
18007	-292	2365
18007	-333	2291
18048	-312	2381
18032	-297	2363
18035	-250	2490
18045	-327	2367
18057	-329	2335
18051	-325	2370
18061	-315	2364
18047	-323	2332
18009	-342	2329
17994	-347	2377
18040	-339	2345
18064	-312	2389
18126	-337	2278
18093	-293	2407
18053	-343	2396
18137	-171	2368
18022	-363	2320
18055	-366	2333
18111	-333	2255
18136	-369	2457
18095	-290	2447
18032	-381	2342
18053	-343	2353
18055	-330	2340
18050	-343	2312
18069	-309	2414
18035	-347	2333
18057	-371	2330
18043	-391	2364
18097	-287	2447
18046	-347	2295
18057	-389	2442
18029	-422	2374
18045	-346	2299
18041	-359	2290
18056	-315	2333
18061	-346	2356
18057	-350	2317
18058	-344	2322
20877	-1843	2038
20862	-1826	2081
20712	-1971	1920
20733	-1815	2022
20725	-1752	2029
20712	-1812	2037
20722	-1756	2018
20717	-1759	2020
20681	-1782	2049
20735	-1706	1997
20767	-1877	1868
20706	-1789	2021
20692	-1758	2062
20536	-1872	2160
20700	-1774	2034
20755	-1756	1945
20721	-1754	2018
20712	-1779	2019
20709	-1762	2024
20696	-1772	2031
20706	-1779	2031
20697	-1773	2056
20560	-1931	2080
20227	-1901	2098
20296	-1740	2207
20303	-1723	2181
20298	-1735	2206
20295	-1747	2193
20300	-1735	2192
20273	-1751	2193
20299	-1744	2224
20327	-1695	2173
20337	-1687	2137
22651	-3333	2487
20829	-1811	2286
20915	-1800	2212
20415	-2058	2138
20440	-2037	1866
20434	-2015	1948
20432	-1962	2045
20429	-1956	2053
20503	-1958	2118
20431	-1952	2054
20425	-1953	2045
20403	-1954	2029
20418	-1954	2059
20504	-2062	1889
20420	-1953	2066
20430	-1951	2057
20420	-1969	1982
20388	-1933	2153
20455	-1951	2072
20442	-1773	2412
20424	-1966	2036
21377	-2021	1706
21328	-1514	2039
20441	-1998	1994
20437	-1976	2036
20534	-1934	2805
21422	-1721	1869
18219	-2132	2579
20487	-2317	2030
20213	-2068	2306
20272	-2011	2025
20223	-1957	2174
20273	-2016	2030
20272	-1986	1990
20261	-2025	1997
20245	-1979	2135
20273	-1972	2078
20274	-2008	2033
20281	-2008	2036
20270	-2023	2015
20284	-2031	2018
20260	-2029	2015
20327	-2088	1912
20282	-2021	2034
20287	-2016	2039
20274	-2027	2022
20304	-2048	1961
20166	-1954	2057
20302	-2075	1955
20287	-2027	2030
20303	-2019	2045
20273	-2031	2018
20286	-2031	2028
20290	-2028	2034
20290	-2098	1962
20351	-2018	2102
20291	-2032	2029
20286	-2032	2024
20286	-2038	2035
20269	-1941	2094
20284	-2024	2013
20292	-2098	1926
20274	-2030	1997
20288	-2029	2018
18035	-335	2373
20562	-1668	2013
20468	-2025	1847
20570	-1628	1988
20479	-1995	1835
20560	-1657	2005
20472	-2024	1852
20575	-1655	1983
20531	-1651	1987
20651	-1705	2049
20506	-2024	1951
20623	-1700	2055
20472	-2046	1888
20562	-1637	1970
20597	-1654	2083
20476	-2035	1879
20513	-1869	2511
20582	-1696	2052
20564	-1658	2026
20570	-1668	2020
20555	-1673	2010
20552	-1651	2006
20545	-1656	1996
19261	-3474	3905
20560	-1679	2004
20563	-1672	2005
20580	-1654	2018
20560	-1669	2004
20564	-1661	1997
20564	-1670	2005
20552	-1650	1995
20564	-1663	1975
20559	-1680	2010
20572	-1682	2023
20552	-1649	1984
20552	-1648	1984
20554	-1648	1994
20563	-1677	2011
20549	-1631	1974
20566	-1652	2005
20561	-1680	2017
20561	-1683	2012
20614	-1705	2087
20603	-1646	2033
20569	-1686	2027
20561	-1684	2009
20561	-1687	2018
20562	-1683	2020
20573	-1650	2013
20567	-1681	2007
20564	-1686	2006
20580	-1644	2013
20563	-1683	1998
20562	-1688	2007
20564	-1663	1960
20573	-1649	2017
20566	-1692	2021
20563	-1688	2006
20524	-1618	1865
20576	-1648	2020
20564	-1692	2032
20556	-1697	2032
20580	-1644	2012
20588	-1668	2045
20563	-1689	2019
20596	-1649	2015
20581	-1642	2013
20559	-1697	2025
20586	-1636	2013
20563	-1690	2024
21006	-1913	2012
19834	-2825	2106
20580	-1642	1991
20652	-2205	2083
18113	-295	2274
18231	-330	2385
17009	-2828	3472
20532	-1949	1941
20538	-2088	2112
20480	-1680	2178
18054	-2474	2549
20326	-1700	2152
20329	-1716	2137
20290	-1709	2084
20317	-1702	2125
20341	-1680	2202
20327	-1692	2155
20333	-1702	2166
20305	-1726	2064
20323	-1704	2149
20189	-1670	2063
20138	-1643	2130
20275	-1788	2024
20207	-1668	2078
20041	-1617	2112
20288	-1765	2028
20124	-1634	2075
20233	-1637	2131
20129	-1641	2080
20271	-1753	2076
22225	-2095	2513
22228	-2101	2530
22227	-2102	2530
22214	-2129	2529
22199	-2070	2461
22058	-2278	2184
22209	-2102	2510
22004	-1790	2482
22209	-2100	2532
22186	-2102	2466
22204	-2111	2532
22144	-2050	2452
22170	-2067	2448
22227	-2109	2528
22052	-2252	2160
22078	-2324	2169
21016	-1915	2106
21227	-2029	2586
18132	-294	2185
18134	-406	2454
18071	-440	2385
18085	-435	2362
18083	-432	2322
18082	-438	2315
18088	-431	2383
18103	-424	2343
18116	-340	2544
18159	-410	2312
18097	-426	2340
20706	-1824	2049
20677	-1863	1997
20709	-1995	1919
20690	-1805	2343
20691	-1800	2030
20688	-1832	2375
20696	-1827	1932
20669	-1796	2051
20679	-1787	2042
20682	-1802	2054
20747	-1658	2175
21306	-1436	2162
20679	-1776	1987
21235	-1416	2263
20679	-1783	2042
21356	-1518	2066
20678	-1783	2040
21318	-1462	2142
21016	-1364	2511
20901	-2687	1988
20509	-2045	2776
21371	-1971	1740
20576	-2592	2410
20701	-1728	1973
20678	-1790	2031
20684	-1710	2057
18164	-318	2315
18227	-279	2366
18219	-313	2376
18187	-285	2263
18210	-289	2313
20586	-1922	2012
18079	-413	2216
18207	-275	2393
18155	-318	2301
18182	-402	2206
18129	-380	2230
18200	-419	2266
18223	-404	2248
18199	-291	2359
18034	-359	2274
18132	-263	2441
18051	-367	2377
18106	-287	2414
20585	-1925	2020
20593	-1921	2027
20607	-2120	2094
20674	-1897	2028
20662	-2216	2051
20663	-2208	2088
20673	-2217	2068
20656	-2208	2130
20667	-2194	2116
20697	-2210	2024
20769	-2211	1983
20783	-2204	1958
20714	-2163	1972
20712	-2205	1990
20903	-1862	2036
20877	-1825	2032
20814	-1909	2043
20853	-1855	2093
20882	-1848	2033
20805	-1894	2085
20849	-1836	2080
20745	-1893	2330
20800	-1894	2069
20830	-1871	2068
20858	-1878	2062
20860	-1867	2067
20834	-1822	2064
18482	-1058	2619
20847	-1961	2058
20868	-2005	2046
19805	-2310	1854
20936	-2074	2080
20854	-1960	2049
20848	-1995	2038
20845	-1987	2023
20755	-1931	2231
20828	-1995	2038
18285	-412	2331
17205	-1508	3790
20842	-2014	2056
18289	-896	2635
15000	-3363	4555
14602	-3530	2411
20263	-2073	1999
18370	-2222	2971
18453	-2146	2766
18085	-412	2354
18068	-417	2328
18895	-7106	5912
21351	-2224	2148
21381	-2264	2058
21368	-2231	2130
21428	-2288	1977
18067	-338	2347
18068	-346	2365
18090	-313	2407
18041	-360	2286
17976	-393	2407
18068	-345	2355
20273	-1720	2194
20294	-1721	2220
20283	-1725	2199
20292	-1741	2168
20238	-1765	2192
20267	-1799	2068
20278	-1750	2221
20290	-1734	2251
20296	-1758	2230
20300	-1730	2230
20559	-1663	2002
15211	-3068	4562
20567	-1656	1895
20544	-1647	2008
20413	-1708	2123
20248	-1936	2381
20572	-1649	2015
20581	-1649	2027
20575	-1651	2019
20577	-1647	2014
20540	-1631	1882
20577	-1643	2009
20578	-1644	2016
20580	-1643	2017
20576	-1646	2012
20540	-1634	2041
20595	-1933	2047
20584	-1641	2019
20615	-1960	1985
18057	-443	2222
18125	-426	2434
18094	-428	2373
18097	-486	2413
20603	-1934	2031
18141	-400	2404
20594	-1927	2039
20594	-1948	2033
20598	-1938	2026
18143	-407	2495
20595	-1935	2033
18118	-433	2374
18219	-269	2276
20592	-1931	2032
18161	-438	2329
18184	-398	2438
18115	-455	2316
20589	-1958	2017
20587	-1964	2014
18116	-457	2273
18109	-456	2306
20600	-1921	2034
18112	-456	2327
18158	-375	2428
18120	-448	2274
20614	-1927	1966
18142	-286	2359
18179	-234	2363
20613	-1795	2055
18146	-243	2378
18118	-332	2275
20890	-1883	2003
18142	-459	2301
18122	-458	2294
20869	-1813	2076
20590	-1927	2032
20599	-1901	2039
18243	-293	2336
20886	-1918	2024
18219	-204	2382
20589	-1922	1994
20808	-1752	2157
18162	-386	2446
18208	-338	2362
20906	-1888	1935
18155	-381	2429
18166	-388	2445
18247	-293	2347
20581	-1911	2032
20558	-2002	1992
20579	-1925	2016
18159	-293	2361
18095	-327	2336
20881	-1863	2030
18246	-249	2261
18199	-317	2347
18162	-278	2373
20922	-1902	2003
18292	-27	2371
18142	-248	2353
18129	-320	2232
18226	-315	2342
18171	-414	2184
20879	-1939	1996
18161	-266	2331
18161	-2228	2620
18186	-2188	2586
18091	-306	2243
18130	-307	2261
20882	-1861	2043
18122	-2257	2743
18184	-2211	2888
20191	-1654	2097
20216	-1651	2110
20224	-1642	2137
17992	-477	2477
20201	-1665	2095
20128	-1647	2046
18137	-2248	2682
18183	-297	2340
18179	-259	2356
18170	-289	2363
18162	-330	2294
18196	-309	2318
18199	-264	2416
18185	-382	2276
18248	-314	2273
18221	-363	2288
18198	-358	2312
18190	-381	2268
18189	-372	2296
18206	-350	2342
18143	-2241	2692
18189	-387	2255
18224	-334	2330
18191	-386	2250
18201	-373	2263
18204	-354	2329
18205	-364	2315
18228	-332	2352
18187	-386	2261
18259	-284	2354
18169	-403	2229
18196	-369	2310
18178	-401	2246
18191	-359	2264
18199	-378	2258
18253	-316	2371
18194	-386	2290
18179	-349	2195
18166	-375	2315
18206	-358	2334
18212	-360	2318
17658	-304	2409
18213	-360	2292
18191	-368	2321
18207	-375	2340
18187	-352	2293
18103	-301	2448
18205	-344	2309
18105	-281	2467
18049	-361	2346
18046	-364	2343
18099	-308	2404
18046	-363	2339
18059	-361	2352
18058	-362	2347
18049	-261	2526
18057	-360	2367
18111	-321	2386
18057	-355	2322
18053	-361	2343
18127	-295	2443
18065	-362	2339
18117	-292	2468
18059	-361	2341
18035	-380	2296
18062	-366	2348
18064	-373	2331
18068	-367	2329
18047	-405	2267
18052	-371	2334
18068	-365	2333
20735	-1920	2219
20873	-1988	2012
20765	-1886	2197
16761	-568	2382
17863	-872	4421
20386	-2122	2083
20377	-2127	2065
20381	-2127	2070
20357	-2140	2166
20388	-2127	2077
20345	-2138	2014
20375	-2125	2080
20385	-2131	2073
20367	-2137	2125
20769	-1991	2097
20818	-2006	2044
20822	-2006	2015
20829	-2014	2037
20724	-1914	2234
20756	-1992	2208
20731	-1918	2209
20795	-1979	2109
20823	-2003	2044
20767	-1961	2143
18174	-309	2333
18194	-278	2385
22076	-1742	2672
20674	-1909	1992
20656	-1913	2038
20666	-1905	2027
20662	-1904	2034
20662	-1901	2033
20667	-1915	2015
20662	-1912	2032
20663	-1900	2029
20635	-1854	2076
20671	-1911	1976
20741	-1854	1961
20655	-2004	1963
20669	-2051	1951
20658	-1904	2023
20651	-1910	2024
20653	-1908	2021
20663	-1888	2032
20660	-1885	2027
20665	-1899	2015
20659	-1898	2021
20638	-1932	2021
20637	-1845	2061
20693	-1866	1970
20690	-1866	1973
20696	-1860	1986
20792	-1841	2346
20647	-1886	2032
20648	-1895	1995
20642	-1888	2035
20639	-1902	2031
20622	-1970	2390
20648	-1885	2026
20671	-1861	1979
20639	-1896	2029
20716	-1848	1933
20701	-1858	1956
20628	-1972	2406
20636	-1888	2028
20635	-1886	2036
20743	-1916	1876
20714	-1915	1922
20588	-1911	2049
20709	-1976	2061
20207	-2097	2284
20282	-2055	2045
20276	-1908	2124
20350	-2105	1881
20298	-2027	2053
20288	-2024	2034
20284	-2026	2041
20280	-2034	2030
20279	-2024	2010
20247	-2037	2008
20289	-2026	2033
18086	-661	2343
21553	-3149	2346
20997	-1758	2064
18268	-826	2542
18507	-1013	2580
22084	-1841	2414
22200	-2044	2492
22213	-2049	2486
22186	-2053	2441
22212	-2063	2482
22210	-2110	2533
22199	-2047	2488
22211	-2128	2531
22225	-2105	2499
22217	-2058	2525
21318	-2920	2501
22176	-2047	2478
22108	-2101	2338
22181	-2045	2486
22180	-2048	2488
22179	-2047	2496
22200	-2059	2502
22150	-2027	2471
22156	-2022	2446
22197	-2053	2500
22201	-2062	2506
22195	-2060	2495
22235	-2104	2528
18494	-1008	2581
21366	-2223	2171
21371	-2258	2120
21388	-2236	2110
20972	-2058	2712
18045	-642	2583
22236	-1696	2424
18022	-643	2566
21015	-1929	2043
20077	-1594	2108
20071	-1605	2128
20209	-1621	2169
20209	-1590	2218
21111	-2110	2103
20313	-1733	2224
20329	-1729	2265
20251	-1710	2222
20372	-2137	2063
20389	-2125	2068
20367	-2145	2038
20382	-2129	2070
18173	-2351	2959
20387	-2123	2068
20378	-2109	2100
20368	-2135	2141
20359	-2131	2030
20382	-2127	2072
20378	-2130	2096
18133	-2224	2870
18194	-2333	2487
20830	-1960	2031
20809	-1971	2038
20844	-2180	2246
20847	-1905	2047
20493	-2031	2780
21382	-2111	1701
20646	-1699	2790
18163	-278	2353
18124	-300	2327
18123	-311	2338
18141	-288	2373
18152	-298	2349
18094	-419	2223
20268	-2021	2028
